Pilot,Tail Number,Derived Origin,Start Latitude,Start Longitude,Derived Destination,End Latitude,End Longitude,Start Time,End Time,Total Duration,Total Distance,Initial Attitude Source,Device Model,Device Model Detailed,iOS Version,Battery Level,Battery State,GPS Source,Maximum Vertical Error,Minimum Vertical Error,Average Vertical Error,Maximum Horizontal Error,Minimum Horizontal Error,Average Horizontal Error,Imported From,Route Waypoints
,"N122LD","KAWO","48.1573024","-122.1514496","KAWO","48.15735254430559","-122.15153040594406","1552855452336","1552863843819","8391","201.51458942448477","None","iPhone","iPhone11,6","12.1.4","0.89","1","Sentry","22.07112306401249","1.0","1.9806215430716836","32.4417648374363","1.0","1.5961861258094456","iOS","48.31N/122.244W 48.131/-122.272 KAWO"
Timestamp,Latitude,Longitude,Altitude,Course,Speed,Bank,Pitch,Horizontal Error,Vertical Error
"1552855898401","48.1555168","-122.1546112","112.24055301837261","-1.0","0.0","","","1.0","1.0"
"1552855899424","48.1555008","-122.1545984","113.22808582677153","-1.0","0.0","","","1.0","1.0"
"1552855900448","48.155488","-122.1545984","113.22808582677153","-1.0","0.0","","","1.0","1.0"
"1552855901426","48.1554688","-122.1545984","113.88097296587917","-1.0","0.0","","","1.0","1.0"
"1552855902407","48.155456","-122.1545984","113.88097296587917","-1.0","0.0","","","1.0","1.0"
"1552855903373","48.1554464","-122.1546112","114.20905695538046","-1.0","0.0","","","1.0","1.0"
"1552855904443","48.1554336","-122.1546368","114.53714094488177","-1.0","0.0","","","1.0","1.0"
"1552855905466","48.1554304","-122.1546624","115.19658976377941","-1.0","0.0","","","1.0","1.0"
"1552855907413","48.1554496","-122.1547136","115.19658976377941","-1.0","0.0","","","1.0","1.0"
"1552855908439","48.1554656","-122.154752","117.16181286089228","-1.0","0.0","","","1.0","1.0"
"1552855909490","48.155488","-122.1547648","118.80223280839884","-1.0","0.0","","","1.0","1.0"
"1552855911406","48.1555264","-122.154816","118.14606482939621","-1.0","0.0","","","1.0","1.0"
"1552855912430","48.1555488","-122.1548288","118.47742965879253","-1.0","0.0","","","1.0","1.0"
